Disease,Serotype,Reason,Country,Code,Unit type,Latitude,Longitude,Admin1,OBStartDate,OBEndDate,Species,Susceptible,Cases,Deaths,Destroyed,Slaughtered
Bluetongue,8,Recurrence,Germany,DEU,Farm,51.266002,7.531488,Nordrhein-Westfalen,17/08/07,17/11/09,Cattle,23,1,0,0,0
Bluetongue,8,Recurrence,Germany,DEU,Farm,51.425288,8.530049,Nordrhein-Westfalen,22/08/07,17/11/09,Cattle,32,1,0,0,0
Bluetongue,8,Recurrence,Germany,DEU,Farm,49.484644,6.942916,Saarland,28/08/07,17/11/09,Cattle,30,1,0,0,0
Bluetongue,8,Recurrence,Germany,DEU,Farm,49.874948,7.441969,Rheinland-Pfalz,24/08/07,17/11/09,Cattle,28,1,0,0,0
Bluetongue,8,Recurrence,Germany,DEU,Farm,51.167584,8.166173,Nordrhein-Westfalen,17/08/07,17/11/09,Cattle,71,1,0,0,0
Bluetongue,8,Recurrence,Germany,DEU,Farm,51.307665,8.630472,Hessen,21/08/07,17/11/09,Cattle,15,1,0,0,0
Bluetongue,8,Recurrence,Germany,DEU,Farm,51.308554,7.99332,Nordrhein-Westfalen,23/08/07,17/11/09,Cattle,230,1,0,0,0
Bluetongue,8,Recurrence,Germany,DEU,Farm,51.834272,7.451739,Nordrhein-Westfalen,21/08/07,17/11/09,Cattle,66,1,0,0,0
Bluetongue,8,Recurrence,Germany,DEU,Farm,50.224902,8.649549,Hessen,23/08/07,17/11/09,Cattle,100,2,0,0,0
Bluetongue,8,Recurrence,Germany,DEU,Farm,50.731384,8.418337,Hessen,23/08/07,17/11/09,Cattle,1,1,0,0,0
Bluetongue,8,Recurrence,Germany,DEU,Farm,50.935967,7.994183,Nordrhein-Westfalen,20/08/07,17/11/09,Cattle,126,1,0,0,0
Bluetongue,8,Recurrence,Germany,DEU,Farm,50.937988,8.700754,Hessen,22/08/07,17/11/09,Cattle,62,1,0,0,0
Bluetongue,8,Recurrence,Germany,DEU,Farm,51.555686,8.003954,Nordrhein-Westfalen,27/08/07,17/11/09,Cattle,38,1,0,1,0
Bluetongue,8,Recurrence,Germany,DEU,Farm,51.539803,8.118545,Nordrhein-Westfalen,28/08/07,17/11/09,Cattle,62,1,0,0,0
Bluetongue,8,Recurrence,Germany,DEU,Farm,51.591108,8.100771,Nordrhein-Westfalen,29/08/07,17/11/09,Cattle,69,1,0,0,0
Bluetongue,8,Recurrence,Germany,DEU,Farm,51.543912,8.006128,Nordrhein-Westfalen,29/08/07,17/11/09,Cattle,168,2,0,0,0
Bluetongue,8,Recurrence,Germany,DEU,Farm,50.949383,8.160959,Nordrhein-Westfalen,16/08/07,17/11/09,Cattle,26,1,0,0,0
Bluetongue,8,Recurrence,Germany,DEU,Farm,51.134627,7.044629,Nordrhein-Westfalen,16/08/07,17/11/09,Cattle,13,1,0,0,0
Bluetongue,8,Recurrence,Germany,DEU,Farm,51.214704,7.083521,Nordrhein-Westfalen,21/08/07,17/11/09,Cattle,45,1,0,0,0
Bluetongue,8,Recurrence,Germany,DEU,Farm,51.138907,7.085417,Nordrhein-Westfalen,21/08/07,17/11/09,Cattle,3,1,0,0,0
Bluetongue,8,Recurrence,Germany,DEU,Farm,49.875897,7.761515,Rheinland-Pfalz,30/08/07,17/11/09,Cattle,64,1,0,0,0
Bluetongue,8,Recurrence,Germany,DEU,Farm,51.628216,6.376459,Nordrhein-Westfalen,15/08/07,17/11/09,Cattle,25,1,0,0,0
Bluetongue,8,Recurrence,Germany,DEU,Farm,51.626224,6.429887,Nordrhein-Westfalen,20/08/07,17/11/09,Cattle,82,1,0,0,0
Bluetongue,8,Recurrence,Germany,DEU,Farm,50.984026,6.050567,Nordrhein-Westfalen,23/08/07,17/11/09,Cattle,220,1,1,0,0
Bluetongue,8,Recurrence,Germany,DEU,Farm,50.83907,8.473745,Hessen,17/08/07,17/11/09,Cattle,9,1,0,0,0
Bluetongue,8,Recurrence,Germany,DEU,Farm,50.819873,8.48063,Hessen,17/08/07,17/11/09,Cattle,42,3,0,0,0
Bluetongue,8,Recurrence,Germany,DEU,Farm,51.401122,6.272926,Nordrhein-Westfalen,17/08/07,17/11/09,Cattle,200,1,0,0,0
Bluetongue,8,Recurrence,Germany,DEU,Farm,51.45318,6.32059,Nordrhein-Westfalen,24/08/07,17/11/09,Cattle,24,2,0,0,0
Bluetongue,8,Recurrence,Germany,DEU,Farm,52.458301,8.838779,Niedersachsen,30/08/07,17/11/09,Cattle,22,1,0,0,0
Bluetongue,8,Recurrence,Germany,DEU,Farm,49.762675,6.558557,Rheinland-Pfalz,22/08/07,17/11/09,Cattle,68,1,0,0,0
Bluetongue,8,Recurrence,Germany,DEU,Farm,50.943678,8.059882,Nordrhein-Westfalen,16/08/07,17/11/09,Cattle,22,4,0,0,0
Bluetongue,8,Recurrence,Germany,DEU,Farm,49.588381,6.647247,Rheinland-Pfalz,29/08/07,17/11/09,Cattle,110,1,0,0,0
Bluetongue,8,Recurrence,Germany,DEU,Farm,51.598371,6.64439,Nordrhein-Westfalen,20/08/07,17/11/09,Cattle,206,1,0,0,0
Bluetongue,8,Recurrence,Germany,DEU,Farm,51.413616,6.310914,Nordrhein-Westfalen,24/08/07,17/11/09,Cattle,47,2,0,0,0
Bluetongue,8,Recurrence,Germany,DEU,Farm,51.09712,7.406486,Nordrhein-Westfalen,14/08/07,17/11/09,Cattle,115,1,0,0,0
Bluetongue,8,Recurrence,Germany,DEU,Farm,50.861949,7.634809,Nordrhein-Westfalen,13/08/07,17/11/09,Cattle,84,1,0,0,0
Bluetongue,8,Recurrence,Germany,DEU,Farm,50.893253,7.678725,Nordrhein-Westfalen,13/08/07,17/11/09,Cattle,27,2,0,0,0
Bluetongue,8,Recurrence,Germany,DEU,Farm,50.875822,7.59553,Nordrhein-Westfalen,13/08/07,17/11/09,Cattle,146,3,3,0,0
Bluetongue,8,Recurrence,Germany,DEU,Farm,50.913484,7.625411,Nordrhein-Westfalen,20/08/07,17/11/09,Cattle,137,2,0,0,0
Bluetongue,8,Recurrence,Germany,DEU,Farm,50.867594,7.592339,Nordrhein-Westfalen,21/08/07,17/11/09,Cattle,99,5,0,0,0
Bluetongue,8,Recurrence,Germany,DEU,Farm,49.547359,6.76336,Saarland,29/08/07,17/11/09,Cattle,245,1,0,0,0
Bluetongue,8,Recurrence,Germany,DEU,Farm,51.90826,8.00789,Nordrhein-Westfalen,28/08/07,17/11/09,Cattle,10,2,0,0,0
Bluetongue,8,Recurrence,Germany,DEU,Farm,51.440365,8.324588,Nordrhein-Westfalen,14/08/07,17/11/09,Cattle,112,1,0,0,0
Bluetongue,8,Recurrence,Germany,DEU,Farm,51.454181,8.373342,Nordrhein-Westfalen,28/08/07,17/11/09,Cattle,155,1,0,0,0
Bluetongue,8,Recurrence,Germany,DEU,Farm,51.501806,8.334957,Nordrhein-Westfalen,28/08/07,17/11/09,Cattle,165,1,0,0,0
Bluetongue,8,Recurrence,Germany,DEU,Farm,51.585758,6.18571,Nordrhein-Westfalen,23/08/07,17/11/09,Cattle,128,2,0,0,0
Bluetongue,8,Recurrence,Germany,DEU,Farm,50.433186,8.27518,Hessen,23/08/07,17/11/09,Cattle,95,1,0,0,0
Bluetongue,8,Recurrence,Germany,DEU,Farm,50.453763,8.295481,Hessen,17/08/07,17/11/09,Cattle,8,1,0,0,0
Bluetongue,8,Recurrence,Germany,DEU,Farm,51.615062,7.938119,Nordrhein-Westfalen,16/08/07,17/11/09,Cattle,163,1,0,0,0
Bluetongue,8,Recurrence,Germany,DEU,Farm,51.663793,7.970093,Nordrhein-Westfalen,24/08/07,17/11/09,Cattle,66,1,0,0,0
Bluetongue,8,Recurrence,Germany,DEU,Farm,51.622378,8.029585,Nordrhein-Westfalen,27/08/07,17/11/09,Cattle,10,4,0,0,0
Bluetongue,8,Recurrence,Germany,DEU,Farm,51.630198,8.051558,Nordrhein-Westfalen,28/08/07,17/11/09,Cattle,79,1,0,0,0
Bluetongue,8,Recurrence,Germany,DEU,Farm,50.960046,7.907749,Nordrhein-Westfalen,13/08/07,17/11/09,Cattle,27,1,0,0,0
Bluetongue,8,Recurrence,Germany,DEU,Farm,50.988982,7.84416,Nordrhein-Westfalen,13/08/07,17/11/09,Cattle,36,1,0,0,0
Bluetongue,8,Recurrence,Germany,DEU,Farm,50.973887,7.783738,Nordrhein-Westfalen,14/08/07,17/11/09,Cattle,118,1,0,0,0
Bluetongue,8,Recurrence,Germany,DEU,Farm,50.96287,7.788424,Nordrhein-Westfalen,14/08/07,17/11/09,Cattle,43,1,0,0,0
Bluetongue,8,Recurrence,Germany,DEU,Farm,50.94772,7.884757,Nordrhein-Westfalen,14/08/07,17/11/09,Cattle,95,2,0,0,0
Bluetongue,8,Recurrence,Germany,DEU,Farm,50.940053,7.882977,Nordrhein-Westfalen,10/08/07,17/11/09,Cattle,4,1,0,0,0
Bluetongue,8,Recurrence,Germany,DEU,Farm,50.969442,7.901293,Nordrhein-Westfalen,14/08/07,17/11/09,Cattle,120,3,0,0,0
Bluetongue,8,Recurrence,Germany,DEU,Farm,50.994898,7.90582,Nordrhein-Westfalen,14/08/07,17/11/09,Cattle,120,1,0,0,0
Bluetongue,8,Recurrence,Germany,DEU,Farm,50.966081,7.913814,Nordrhein-Westfalen,09/08/07,17/11/09,Cattle,118,1,0,0,0
Bluetongue,8,Recurrence,Germany,DEU,Farm,50.975216,7.80976,Nordrhein-Westfalen,17/08/07,17/11/09,Cattle,92,3,0,0,0
Bluetongue,8,Recurrence,Germany,DEU,Farm,50.977062,7.903776,Nordrhein-Westfalen,20/08/07,17/11/09,Cattle,31,1,0,0,0
Bluetongue,8,Recurrence,Germany,DEU,Farm,50.989458,7.878231,Nordrhein-Westfalen,21/08/07,17/11/09,Cattle,28,1,0,0,0
Bluetongue,8,Recurrence,Germany,DEU,Farm,50.978056,7.81151,Nordrhein-Westfalen,22/08/07,17/11/09,Cattle,5,1,0,0,0
Bluetongue,8,Recurrence,Germany,DEU,Farm,50.948027,7.802229,Nordrhein-Westfalen,23/08/07,17/11/09,Cattle,103,1,0,0,0
Bluetongue,8,Recurrence,Germany,DEU,Farm,50.965349,7.909589,Nordrhein-Westfalen,23/08/07,17/11/09,Cattle,66,1,0,0,0
Bluetongue,8,Recurrence,Germany,DEU,Farm,51.285821,8.166085,Nordrhein-Westfalen,16/08/07,17/11/09,Cattle,36,1,0,0,0
Bluetongue,8,Recurrence,Germany,DEU,Farm,51.551734,7.878621,Nordrhein-Westfalen,17/08/07,17/11/09,Cattle,115,1,0,0,0
Bluetongue,8,Recurrence,Germany,DEU,Farm,51.091322,7.267155,Nordrhein-Westfalen,15/08/07,17/11/09,Cattle,39,1,0,0,0
Bluetongue,8,Recurrence,Germany,DEU,Farm,51.128392,7.246399,Nordrhein-Westfalen,23/08/07,17/11/09,Cattle,29,1,0,0,0
Bluetongue,8,Recurrence,Germany,DEU,Farm,51.154729,8.251136,Nordrhein-Westfalen,22/08/07,17/11/09,Cattle,46,1,0,0,0
Bluetongue,8,Recurrence,Germany,DEU,Farm,50.870442,8.219798,Nordrhein-Westfalen,17/08/07,17/11/09,Cattle,9,2,0,0,0
Bluetongue,8,Recurrence,Germany,DEU,Farm,51.656223,6.688884,Nordrhein-Westfalen,14/08/07,17/11/09,Cattle,146,1,0,0,0
Bluetongue,8,Recurrence,Germany,DEU,Farm,51.32238,8.050601,Nordrhein-Westfalen,20/08/07,17/11/09,Cattle,35,1,0,0,0
Bluetongue,8,Recurrence,Germany,DEU,Farm,51.372227,7.316341,Nordrhein-Westfalen,21/08/07,17/11/09,Cattle,51,2,0,0,0
Bluetongue,8,Recurrence,Germany,DEU,Farm,50.639062,7.75748,Rheinland-Pfalz,22/08/07,17/11/09,Cattle,97,1,0,0,0
Bluetongue,8,Recurrence,Germany,DEU,Farm,50.945752,7.487511,Nordrhein-Westfalen,23/08/07,17/11/09,Cattle,161,1,0,0,0
Bluetongue,8,Recurrence,Germany,DEU,Farm,51.288656,8.504178,Nordrhein-Westfalen,24/08/07,17/11/09,Cattle,60,1,0,0,0
Bluetongue,8,Recurrence,Germany,DEU,Farm,51.297471,8.503481,Nordrhein-Westfalen,28/08/07,17/11/09,Cattle,2,2,0,0,0
Bluetongue,8,Recurrence,Germany,DEU,Farm,51.296198,8.506434,Nordrhein-Westfalen,28/08/07,17/11/09,Cattle,39,1,0,0,0
Bluetongue,8,Recurrence,Germany,DEU,Farm,50.038831,6.930067,Rheinland-Pfalz,20/08/07,17/11/09,Cattle,55,1,0,0,0
Bluetongue,8,Recurrence,Germany,DEU,Farm,51.101436,7.386206,Nordrhein-Westfalen,10/08/07,17/11/09,Cattle,120,1,0,0,0
Bluetongue,8,Recurrence,Germany,DEU,Farm,51.087102,7.38001,Nordrhein-Westfalen,13/08/07,17/11/09,Cattle,28,1,0,0,0
Bluetongue,8,Recurrence,Germany,DEU,Farm,51.172406,7.435767,Nordrhein-Westfalen,15/08/07,17/11/09,Cattle,44,1,0,0,0
Bluetongue,8,Recurrence,Germany,DEU,Farm,51.078935,7.336783,Nordrhein-Westfalen,20/08/07,17/11/09,Cattle,19,1,0,0,0
Bluetongue,8,Recurrence,Germany,DEU,Farm,51.100646,7.448069,Nordrhein-Westfalen,22/08/07,17/11/09,Cattle,128,1,0,0,0
Bluetongue,8,Recurrence,Germany,DEU,Farm,51.172395,7.423541,Nordrhein-Westfalen,24/08/07,17/11/09,Cattle,164,1,0,0,0
Bluetongue,8,Recurrence,Germany,DEU,Farm,51.098708,7.341599,Nordrhein-Westfalen,24/08/07,17/11/09,Cattle,145,2,0,0,0
Bluetongue,8,Recurrence,Germany,DEU,Farm,51.168736,7.39248,Nordrhein-Westfalen,29/08/07,17/11/09,Cattle,138,1,1,0,0
Bluetongue,8,Recurrence,Germany,DEU,Farm,50.77375,7.739356,Rheinland-Pfalz,24/08/07,17/11/09,Cattle,180,1,0,0,0
Bluetongue,8,Recurrence,Germany,DEU,Farm,50.790889,8.327048,Hessen,29/08/07,17/11/09,Cattle,26,2,0,0,0
Bluetongue,8,Recurrence,Germany,DEU,Farm,50.873591,8.486526,Hessen,22/08/07,17/11/09,Cattle,10,1,0,0,0
Bluetongue,8,Recurrence,Germany,DEU,Farm,51.213727,7.289652,Nordrhein-Westfalen,17/08/07,17/11/09,Cattle,117,6,0,0,0
Bluetongue,8,Recurrence,Germany,DEU,Farm,51.238785,7.239647,Nordrhein-Westfalen,17/08/07,17/11/09,Cattle,78,9,0,0,0
Bluetongue,8,Recurrence,Germany,DEU,Farm,51.655493,6.497578,Nordrhein-Westfalen,21/08/07,17/11/09,Cattle,204,1,0,0,0
Bluetongue,8,Recurrence,Germany,DEU,Farm,50.802188,5.997613,Nordrhein-Westfalen,16/08/07,17/11/09,Sheep,80,8,1,0,0
Bluetongue,8,Recurrence,Germany,DEU,Farm,50.795428,5.99967,Nordrhein-Westfalen,21/08/07,17/11/09,Sheep,7,1,0,0,0
Bluetongue,8,Recurrence,Germany,DEU,Farm,50.743978,6.190905,Nordrhein-Westfalen,21/08/07,17/11/09,Sheep,750,1,0,0,0
Bluetongue,8,Recurrence,Germany,DEU,Farm,50.734032,6.044388,Nordrhein-Westfalen,24/08/07,17/11/09,Sheep,37,6,0,0,0
Bluetongue,8,Recurrence,Germany,DEU,Farm,50.800912,6.044466,Nordrhein-Westfalen,29/08/07,17/11/09,Sheep,25,2,0,0,0
Bluetongue,8,Recurrence,Germany,DEU,Farm,50.987156,8.10173,Nordrhein-Westfalen,22/08/07,17/11/09,Sheep,29,2,0,0,0
Bluetongue,8,Recurrence,Germany,DEU,Farm,50.678346,8.82088,Hessen,22/08/07,17/11/09,Sheep,12,1,0,0,0
Bluetongue,8,Recurrence,Germany,DEU,Farm,52.070249,7.529701,Nordrhein-Westfalen,29/08/07,17/11/09,Sheep,22,1,0,0,0
Bluetongue,8,Recurrence,Germany,DEU,Farm,49.994111,7.271399,Rheinland-Pfalz,22/08/07,17/11/09,Sheep,3,1,0,0,0
Bluetongue,8,Recurrence,Germany,DEU,Farm,50.443893,7.444446,Rheinland-Pfalz,22/08/07,17/11/09,Sheep,20,2,0,0,0
Bluetongue,8,Recurrence,Germany,DEU,Farm,50.503659,7.567604,Rheinland-Pfalz,29/08/07,17/11/09,Sheep,21,2,1,0,0
Bluetongue,8,Recurrence,Germany,DEU,Farm,51.570293,8.284026,Nordrhein-Westfalen,27/08/07,17/11/09,Sheep,8,2,0,1,0
Bluetongue,8,Recurrence,Germany,DEU,Farm,51.525778,8.357606,Nordrhein-Westfalen,28/08/07,17/11/09,Sheep,3,1,0,0,0
Bluetongue,8,Recurrence,Germany,DEU,Farm,50.611955,8.23685,Hessen,16/08/07,17/11/09,Sheep,120,2,0,0,0
Bluetongue,8,Recurrence,Germany,DEU,Farm,50.666593,7.44464,Rheinland-Pfalz,24/08/07,17/11/09,Sheep,150,2,0,0,0
Bluetongue,8,Recurrence,Germany,DEU,Farm,51.724465,7.636551,Nordrhein-Westfalen,27/08/07,17/11/09,Sheep,20,1,0,0,0
Bluetongue,8,Recurrence,Germany,DEU,Farm,50.692314,7.779228,Rheinland-Pfalz,22/08/07,17/11/09,Sheep,12,3,0,0,0
Bluetongue,8,Recurrence,Germany,DEU,Farm,51.121032,7.84394,Nordrhein-Westfalen,20/08/07,17/11/09,Sheep,75,2,0,0,0
Bluetongue,8,Recurrence,Germany,DEU,Farm,51.463977,7.931439,Nordrhein-Westfalen,16/08/07,17/11/09,Sheep,5,1,0,1,0
Bluetongue,8,Recurrence,Germany,DEU,Farm,50.64318,7.257074,Nordrhein-Westfalen,28/08/07,17/11/09,Sheep,5,1,0,0,0
Bluetongue,8,Recurrence,Germany,DEU,Farm,50.959034,8.290863,Nordrhein-Westfalen,21/08/07,17/11/09,Sheep,5,1,0,1,0
Bluetongue,8,Recurrence,Germany,DEU,Farm,51.541535,8.241739,Nordrhein-Westfalen,29/08/07,17/11/09,Sheep,3,1,0,0,0
Bluetongue,8,Recurrence,Germany,DEU,Farm,51.290938,7.240578,Nordrhein-Westfalen,24/08/07,17/11/09,Sheep,12,1,0,0,0
Bluetongue,8,Recurrence,Germany,DEU,Farm,51.775705,8.092192,Nordrhein-Westfalen,29/08/07,17/11/09,Sheep,10,2,0,0,0
Bluetongue,8,Recurrence,Germany,DEU,Farm,51.715077,8.093121,Nordrhein-Westfalen,29/08/07,17/11/09,Sheep,10,1,0,0,0
Bluetongue,8,Recurrence,Germany,DEU,Farm,50.900537,8.141395,Nordrhein-Westfalen,16/08/07,17/11/09,Sheep,10,1,0,0,0
Bluetongue,8,Recurrence,Germany,DEU,Farm,50.969194,7.19542,Nordrhein-Westfalen,20/08/07,17/11/09,Sheep,3,1,0,1,0
Bluetongue,8,Recurrence,Germany,DEU,Farm,50.998822,7.19376,Nordrhein-Westfalen,20/08/07,17/11/09,Sheep,7,1,0,0,0
Bluetongue,8,Recurrence,Germany,DEU,Farm,51.013345,7.131845,Nordrhein-Westfalen,24/08/07,17/11/09,Sheep,4,2,0,0,0
Bluetongue,8,Recurrence,Germany,DEU,Farm,51.027422,7.686789,Nordrhein-Westfalen,24/08/07,17/11/09,Sheep,2,2,0,0,0
Bluetongue,8,Recurrence,Germany,DEU,Farm,49.737707,6.921346,Rheinland-Pfalz,29/08/07,17/11/09,Sheep,15,5,1,0,0
Bluetongue,8,Recurrence,Germany,DEU,Farm,51.958633,7.309814,Nordrhein-Westfalen,27/08/07,17/11/09,Sheep,12,1,1,0,0
Bluetongue,8,Recurrence,Germany,DEU,Farm,51.008977,8.29365,Nordrhein-Westfalen,23/08/07,17/11/09,Sheep,19,1,0,0,0
Bluetongue,8,Recurrence,Germany,DEU,Farm,51.518469,6.936995,Nordrhein-Westfalen,23/08/07,17/11/09,Sheep,20,1,0,1,0
Bluetongue,8,Recurrence,Germany,DEU,Farm,51.146638,8.152159,Nordrhein-Westfalen,22/08/07,17/11/09,Sheep,400,2,0,0,0
Bluetongue,8,Recurrence,Germany,DEU,Farm,51.413842,8.765537,Nordrhein-Westfalen,22/08/07,17/11/09,Sheep,8,1,1,0,0
Bluetongue,8,Recurrence,Germany,DEU,Farm,49.954927,6.784797,Rheinland-Pfalz,23/08/07,17/11/09,Sheep,20,7,4,0,0
Bluetongue,8,Recurrence,Germany,DEU,Farm,50.632132,7.435826,Rheinland-Pfalz,21/08/07,17/11/09,Sheep,250,7,1,0,0
Bluetongue,8,Recurrence,Germany,DEU,Farm,51.07124,7.085731,Nordrhein-Westfalen,29/08/07,17/11/09,Sheep,3,1,1,0,0
Bluetongue,8,Recurrence,Germany,DEU,Farm,50.619519,8.752373,Hessen,21/08/07,17/11/09,Sheep,6,3,3,0,0
Bluetongue,8,Recurrence,Germany,DEU,Farm,49.816594,6.621758,Rheinland-Pfalz,29/08/07,17/11/09,Sheep,72,22,22,0,0
Bluetongue,8,Recurrence,Germany,DEU,Farm,50.472725,7.613083,Rheinland-Pfalz,20/08/07,17/11/09,Sheep,16,1,0,0,0
Bluetongue,8,Recurrence,Germany,DEU,Farm,51.335043,8.214239,Nordrhein-Westfalen,23/08/07,17/11/09,Sheep,110,1,1,0,0
Bluetongue,8,Recurrence,Germany,DEU,Farm,51.188514,8.144383,Nordrhein-Westfalen,20/08/07,17/11/09,Sheep,130,2,0,0,0
Bluetongue,8,Recurrence,Germany,DEU,Farm,50.744783,7.968869,Rheinland-Pfalz,25/08/07,17/11/09,Sheep,32,4,4,0,0
Bluetongue,8,Recurrence,Germany,DEU,Farm,50.976558,8.066238,Nordrhein-Westfalen,24/08/07,17/11/09,Sheep,92,1,0,0,0
Bluetongue,8,Recurrence,Germany,DEU,Farm,50.309901,8.21485,Hessen,23/08/07,17/11/09,Sheep,200,2,2,0,0
Bluetongue,8,Recurrence,Germany,DEU,Farm,50.108082,6.715299,Rheinland-Pfalz,21/08/07,17/11/09,Sheep,304,1,1,0,0
Bluetongue,8,Recurrence,Germany,DEU,Farm,51.079123,6.774341,Nordrhein-Westfalen,15/08/07,17/11/09,Sheep,30,5,2,0,0
Bluetongue,8,Recurrence,Germany,DEU,Farm,51.106648,6.749442,Nordrhein-Westfalen,16/08/07,17/11/09,Sheep,18,2,0,0,0
Bluetongue,8,Recurrence,Germany,DEU,Farm,51.75278,7.761808,Nordrhein-Westfalen,21/08/07,17/11/09,Sheep,15,1,0,0,0
Bluetongue,8,Recurrence,Germany,DEU,Farm,51.757815,7.78958,Nordrhein-Westfalen,28/08/07,17/11/09,Sheep,10,2,0,0,0
Bluetongue,8,Recurrence,Germany,DEU,Farm,51.831542,7.66148,Nordrhein-Westfalen,29/08/07,17/11/09,Sheep,10,1,0,0,0
Bluetongue,8,Recurrence,Germany,DEU,Farm,51.776984,7.802485,Nordrhein-Westfalen,29/08/07,17/11/09,Sheep,10,1,0,0,0
Bluetongue,8,Recurrence,Germany,DEU,Farm,51.023332,7.778055,Nordrhein-Westfalen,13/08/07,17/11/09,Sheep,8,1,0,0,0
Bluetongue,8,Recurrence,Germany,DEU,Farm,51.016237,7.802996,Nordrhein-Westfalen,14/08/07,17/11/09,Sheep,7,1,0,0,0
Bluetongue,8,Recurrence,Germany,DEU,Farm,51.064949,7.777659,Nordrhein-Westfalen,14/08/07,17/11/09,Sheep,13,2,0,0,0
Bluetongue,8,Recurrence,Germany,DEU,Farm,51.065651,7.780394,Nordrhein-Westfalen,14/08/07,17/11/09,Sheep,11,1,0,0,0
Bluetongue,8,Recurrence,Germany,DEU,Farm,51.068265,7.707377,Nordrhein-Westfalen,14/08/07,17/11/09,Sheep,25,1,0,0,0
Bluetongue,8,Recurrence,Germany,DEU,Farm,50.996643,7.77189,Nordrhein-Westfalen,15/08/07,17/11/09,Sheep,9,1,0,0,0
Bluetongue,8,Recurrence,Germany,DEU,Farm,51.064512,7.769425,Nordrhein-Westfalen,15/08/07,17/11/09,Sheep,6,1,0,0,0
Bluetongue,8,Recurrence,Germany,DEU,Farm,50.99349,7.756959,Nordrhein-Westfalen,20/08/07,17/11/09,Sheep,6,1,0,0,0
Bluetongue,8,Recurrence,Germany,DEU,Farm,49.583548,7.079496,Saarland,23/08/07,17/11/09,Sheep,59,1,0,0,0
Bluetongue,8,Recurrence,Germany,DEU,Farm,51.977066,8.799567,Nordrhein-Westfalen,30/08/07,17/11/09,Sheep,24,3,0,0,0
Bluetongue,8,Recurrence,Germany,DEU,Farm,50.606604,8.370433,Hessen,29/08/07,17/11/09,Sheep,1195,3,0,0,0
Bluetongue,8,Recurrence,Germany,DEU,Farm,50.834948,8.064906,Nordrhein-Westfalen,16/08/07,17/11/09,Sheep,8,1,0,0,0
Bluetongue,8,Recurrence,Germany,DEU,Farm,50.981501,7.444226,Nordrhein-Westfalen,10/08/07,17/11/09,Sheep,4,1,0,0,0
Bluetongue,8,Recurrence,Germany,DEU,Farm,51.843084,8.006348,Nordrhein-Westfalen,29/08/07,17/11/09,Sheep,10,1,0,0,0
Bluetongue,8,Recurrence,Germany,DEU,Farm,51.489551,8.00839,Nordrhein-Westfalen,16/08/07,17/11/09,Sheep,25,1,0,0,0
Bluetongue,8,Recurrence,Germany,DEU,Farm,51.528103,7.975995,Nordrhein-Westfalen,28/08/07,17/11/09,Sheep,20,1,0,0,0
Bluetongue,8,Recurrence,Germany,DEU,Farm,50.972888,8.254888,Nordrhein-Westfalen,20/08/07,17/11/09,Sheep,76,5,0,0,0
Bluetongue,8,Recurrence,Germany,DEU,Farm,50.992175,8.262954,Nordrhein-Westfalen,22/08/07,17/11/09,Sheep,49,2,0,0,0
Bluetongue,8,Recurrence,Germany,DEU,Farm,50.989649,8.250119,Nordrhein-Westfalen,22/08/07,17/11/09,Sheep,286,5,0,0,0
Bluetongue,8,Recurrence,Germany,DEU,Farm,51.014718,8.262569,Nordrhein-Westfalen,27/08/07,17/11/09,Sheep,5,1,0,0,0
Bluetongue,8,Recurrence,Germany,DEU,Farm,51.010919,6.838568,Nordrhein-Westfalen,24/08/07,17/11/09,Sheep,30,1,0,0,0
Bluetongue,8,Recurrence,Germany,DEU,Farm,50.813894,8.341446,Hessen,23/08/07,17/11/09,Sheep,105,2,0,0,0
Bluetongue,8,Recurrence,Germany,DEU,Farm,51.363148,8.33922,Nordrhein-Westfalen,28/08/07,17/11/09,Sheep,26,3,0,3,0
Bluetongue,8,Recurrence,Germany,DEU,Farm,50.829471,8.310128,Hessen,21/08/07,17/11/09,Sheep,24,1,0,0,0
Bluetongue,8,Recurrence,Germany,DEU,Farm,51.173354,8.229057,Nordrhein-Westfalen,23/08/07,17/11/09,Sheep,170,2,0,0,0
Bluetongue,8,Recurrence,Germany,DEU,Farm,50.742887,7.779784,Rheinland-Pfalz,17/08/07,17/11/09,Sheep,5,1,1,0,0
Bluetongue,8,Recurrence,Germany,DEU,Farm,51.225911,7.975697,Nordrhein-Westfalen,13/08/07,17/11/09,Sheep,45,1,0,0,0
Bluetongue,8,Recurrence,Germany,DEU,Farm,51.208759,8.070325,Nordrhein-Westfalen,15/08/07,17/11/09,Sheep,200,2,0,0,0
Bluetongue,8,Recurrence,Germany,DEU,Farm,51.221485,7.965088,Nordrhein-Westfalen,20/08/07,17/11/09,Sheep,140,1,0,0,0
Bluetongue,8,Recurrence,Germany,DEU,Farm,50.875535,8.349671,Nordrhein-Westfalen,27/08/07,17/11/09,Sheep,49,4,2,0,0
Bluetongue,8,Recurrence,Germany,DEU,Farm,51.06588,8.806583,Hessen,21/08/07,17/11/09,Sheep,5,1,0,0,0
Bluetongue,8,Recurrence,Germany,DEU,Farm,50.902227,7.89534,Nordrhein-Westfalen,23/08/07,17/11/09,Sheep,4,1,0,0,0
Bluetongue,8,Recurrence,Germany,DEU,Farm,50.915037,7.772929,Rheinland-Pfalz,22/08/07,17/11/09,Sheep,40,4,0,0,0
